team,name,nationality,position,apps,mins,goals,xg,goals_vs_xg,shots,sot,conv_pct,xg_per_shot,goals_x90,xg_x90,goals_vs_xg_x90,shots_x90,sot_x90,xg_per_90,goals_per_90,xa_per_90,assists_per_90,start_probability,status,saves_made,goals_conceded,save_perc,goals_prevented,xgot_conceded
Uzbekistan,Eldor Shomurodov,Uzbekistan,FW,2,179,0.0,0.09,-0.09,2.0,1.0,0.0,0.04,0.0,0.05,-0.05,1.01,0.5,0.05,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Khojiakbar Alijonov,Uzbekistan,DF,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Nelson Semedo,Portugal,DF,2,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Samu Costa,Portugal,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Sherzod Nasrullaev,Uzbekistan,DF,2,90,0.0,0.08,-0.08,1.0,1.0,0.0,0.08,0.0,0.08,-0.08,1.0,1.0,0.08,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Bernardo Silva,Portugal,MF,2,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Joao Felix,Portugal,FW,1,63,0.0,0.4,-0.4,3.0,1.0,0.0,0.13,0.0,0.57,-0.57,4.29,1.43,0.57,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Trincao,Portugal,FW,1,27,0.0,0.11,-0.11,1.0,0.0,0.0,0.11,0.0,0.37,-0.37,3.33,0.0,0.37,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Abdulla Abdullaev,Uzbekistan,MF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Tomas Araujo,Portugal,DF,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Pedro Neto,Portugal,FW,2,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Akmal Mozgovoy,Uzbekistan,MF,2,135,0.0,0.07,-0.07,1.0,0.0,0.0,0.07,0.0,0.05,-0.05,0.67,0.0,0.05,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Renato Veiga,Portugal,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Bruno Fernandes,Portugal,MF,2,180,0.0,0.19,-0.19,4.0,1.0,0.0,0.05,0.0,0.1,-0.1,2.0,0.5,0.1,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Ruben Dias,Portugal,DF,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Goncalo Guedes,Portugal,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Oston Urunov,Uzbekistan,MF,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Goncalo Ramos,Portugal,FW,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Nuno Mendes,Portugal,DF,2,162,1.0,0.17,0.83,1.0,1.0,100.0,0.17,0.56,0.09,0.46,0.56,0.56,0.09,0.56,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Ibrahim Sadeh,Jordan,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Amine Gouiri,Algeria,FW,2,150,1.0,0.49,0.51,3.0,2.0,33.33,0.16,0.6,0.29,0.31,1.8,1.2,0.29,0.6,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Saleem Obaid,Jordan,DF,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Jaouen Hadjam,Algeria,DF,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Mohammad Al Daoud,Jordan,MF,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Raja'ei Ayed,Jordan,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Aissa Mandi,Algeria,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Ibrahim Maza,Algeria,MF,2,171,0.0,0.52,-0.52,5.0,2.0,0.0,0.1,0.0,0.27,-0.27,2.63,1.05,0.27,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Noor Al Rawabdeh,Jordan,MF,2,180,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,0.0,0.01,-0.01,0.5,0.0,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Hicham Boudaoui,Algeria,MF,2,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Mohamed Amine Tougai,Algeria,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Ramiz Zerrouki,Algeria,MF,2,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Odeh Fakhoury,Jordan,FW,2,103,0.0,0.04,-0.04,1.0,1.0,0.0,0.04,0.0,0.03,-0.03,0.87,0.87,0.03,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Ali Azaizeh,Jordan,FW,2,7,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,0.0,0.26,-0.26,12.86,0.0,0.26,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Fares Chaibi,Algeria,MF,2,180,0.0,0.19,-0.19,5.0,1.0,0.0,0.04,0.0,0.1,-0.1,2.5,0.5,0.1,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Mohammad Abu Al Nadi,Jordan,DF,1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Mohammad Abu Ghoush,Jordan,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Mohammad Abu Zraiq,Jordan,FW,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Nizar Al Rashdan,Jordan,MF,2,180,1.0,0.39,0.61,2.0,1.0,50.0,0.19,0.5,0.19,0.3,1.0,0.5,0.19,0.5,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Saed Al Rosan,Jordan,DF,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Ali Olwan,Jordan,FW,2,179,1.0,0.27,0.73,6.0,3.0,16.67,0.05,0.5,0.14,0.37,3.02,1.51,0.14,0.5,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Mahmoud Al Mardi,Jordan,FW,2,85,0.0,0.07,-0.07,1.0,1.0,0.0,0.07,0.0,0.07,-0.07,1.06,1.06,0.07,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Anis Hadj Moussa,Algeria,FW,2,78,0.0,0.15,-0.15,2.0,0.0,0.0,0.07,0.0,0.17,-0.17,2.31,0.0,0.17,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Amer Jamous,Jordan,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Mohammad Abu Hasheesh,Jordan,DF,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Yazan Al Arab,Jordan,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Anas Badawi,Jordan,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Zineddine Belaid,Algeria,DF,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Houssem Aouar,Algeria,MF,1,26,0.0,0.06,-0.06,1.0,0.0,0.0,0.06,0.0,0.21,-0.21,3.46,0.0,0.21,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Riyad Mahrez,Algeria,FW,2,102,0.0,0.52,-0.52,2.0,1.0,0.0,0.26,0.0,0.46,-0.46,1.76,0.88,0.46,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Husam Abu Dahab,Jordan,DF,1,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Nabil Bentaleb,Algeria,MF,2,127,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,0.0,0.01,-0.01,0.71,0.0,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Adil Boulbina,Algeria,FW,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Rafik Belghali,Algeria,DF,2,180,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,0.0,0.01,-0.01,0.5,0.0,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Abdallah Nasib,Jordan,DF,2,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Mousa Al Tamari,Jordan,FW,2,172,0.0,0.26,-0.26,6.0,2.0,0.0,0.04,0.0,0.14,-0.14,3.14,1.05,0.14,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Samir Chergui,Algeria,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Fares Ghedjemis,Algeria,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Nadhir Benbouali,Algeria,FW,1,45,1.0,0.12,0.88,2.0,2.0,50.0,0.06,2.0,0.24,1.76,4.0,4.0,0.24,2.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Mohannad Abu Taha,Jordan,DF,2,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Rayan Ait-Nouri,Algeria,DF,2,175,0.0,0.06,-0.06,1.0,0.0,0.0,0.06,0.0,0.03,-0.03,0.51,0.0,0.03,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Achref Abada,Algeria,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Yacine Titraoui,Algeria,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Jordan,Ehsan Haddad,Jordan,DF,2,171,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,0.0,0.01,-0.01,0.53,0.0,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Algeria,Ramy Bensebaini,Algeria,DF,2,180,0.0,0.05,-0.05,1.0,0.0,0.0,0.05,0.0,0.03,-0.03,0.5,0.0,0.03,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Sander Berge,Norway,MF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Iliman Ndiaye,Senegal,FW,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Leo Østigard,Norway,DF,2,23,1.0,0.28,0.72,2.0,1.0,50.0,0.14,3.91,1.1,2.82,7.83,3.91,1.1,3.91,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Jørgen Strand Larsen,Norway,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Erling Haaland,Norway,FW,2,180,4.0,2.68,1.32,10.0,7.0,40.0,0.27,2.0,1.34,0.66,5.0,3.5,1.34,2.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Moussa Niakhate,Senegal,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Fredrik Bjørkan,Norway,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Lamine Camara,Senegal,MF,2,139,0.0,0.13,-0.13,2.0,0.0,0.0,0.06,0.0,0.08,-0.08,1.29,0.0,0.08,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Ismail Jakobs,Senegal,DF,1,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Assane Diao,Senegal,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Pathe Ciss,Senegal,MF,2,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Kristoffer Ajer,Norway,DF,2,180,0.0,0.2,-0.2,1.0,1.0,0.0,0.2,0.0,0.1,-0.1,0.5,0.5,0.1,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Martin Ødegaard,Norway,MF,2,171,0.0,0.79,-0.79,4.0,1.0,0.0,0.2,0.0,0.42,-0.42,2.11,0.53,0.42,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Patrick Berg,Norway,MF,2,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Alexander Sørloth,Norway,FW,2,157,0.0,0.19,-0.19,2.0,0.0,0.0,0.09,0.0,0.11,-0.11,1.15,0.0,0.11,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Henrik Falchener,Norway,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Idrissa Gueye,Senegal,MF,2,178,0.0,0.05,-0.05,2.0,0.0,0.0,0.02,0.0,0.03,-0.03,1.01,0.0,0.03,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Krepin Diatta,Senegal,MF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Kalidou Koulibaly,Senegal,DF,2,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Sondre Langas,Norway,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Antoine Mendy,Senegal,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Abdoulaye Seck,Senegal,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Cherif Ndiaye,Senegal,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Torbjørn Heggem,Norway,DF,2,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Ismaila Sarr,Senegal,FW,2,165,2.0,1.47,0.53,9.0,3.0,22.22,0.16,1.09,0.8,0.29,4.91,1.64,0.8,1.09,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Pape Matar Sarr,Senegal,MF,1,18,0.0,0.05,-0.05,2.0,0.0,0.0,0.03,0.0,0.25,-0.25,10.0,0.0,0.25,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Bamba Dieng,Senegal,FW,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Kristian Thorstvedt,Norway,MF,1,17,0.0,0.17,-0.17,2.0,0.0,0.0,0.09,0.0,0.9,-0.9,10.59,0.0,0.9,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Nicolas Jackson,Senegal,FW,2,173,0.0,0.37,-0.37,4.0,1.0,0.0,0.09,0.0,0.19,-0.19,2.08,0.52,0.19,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Thelo Aasgaard,Norway,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,David Møller Wolfe,Norway,DF,2,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,El Hadji Malick Diouf,Senegal,DF,2,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Bara Sapoko Ndiaye,Senegal,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Julian Ryerson,Norway,DF,2,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Jens Petter Hauge,Norway,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Morten Thorsby,Norway,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Antonio Nusa,Norway,MF,2,144,0.0,0.09,-0.09,2.0,0.0,0.0,0.05,0.0,0.06,-0.06,1.25,0.0,0.06,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Fredrik Aursnes,Norway,MF,2,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Pape Gueye,Senegal,MF,2,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Ibrahim Mbaye,Senegal,FW,2,51,1.0,0.14,0.86,2.0,1.0,50.0,0.07,1.76,0.25,1.52,3.53,1.76,0.25,1.76,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Mamadou Sarr,Senegal,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Oscar Bobb,Norway,MF,2,23,0.0,0.18,-0.18,1.0,1.0,0.0,0.18,0.0,0.7,-0.7,3.91,3.91,0.7,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Sadio Mane,Senegal,FW,2,180,0.0,0.03,-0.03,1.0,1.0,0.0,0.03,0.0,0.01,-0.01,0.5,0.5,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Senegal,Habib Diarra,Senegal,MF,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Marcus Pedersen,Norway,DF,1,77,1.0,0.13,0.87,1.0,1.0,100.0,0.13,1.17,0.15,1.02,1.17,1.17,0.15,1.17,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Norway,Andreas Schjelderup,Norway,FW,2,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Akam Hashim,Iraq,DF,2,180,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,0.0,0.01,-0.01,0.5,0.0,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Malo Gusto,France,DF,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Aymen Hussein,Iraq,FW,2,116,1.0,0.2,0.8,3.0,1.0,33.33,0.07,0.78,0.16,0.62,2.33,0.78,0.16,0.78,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Adrien Rabiot,France,MF,2,180,0.0,0.57,-0.57,1.0,0.0,0.0,0.57,0.0,0.28,-0.28,0.5,0.0,0.28,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Jean-Philippe Mateta,France,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Manu Kone,France,MF,1,90,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,0.0,0.03,-0.03,1.0,0.0,0.03,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Rebin Sulaka,Iraq,DF,1,30,0.0,0.09,-0.09,1.0,0.0,0.0,0.09,0.0,0.27,-0.27,3.0,0.0,0.27,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
